,Nombres_completos,ano,codigo_partido,nombre_partido,votos,Nuevo_S,Nuevo_P,EGIVECTOR,DEGREECENTR,CLOSESNES,BETWEENES,SECTORSOCIAL,Educación,Salud,Trabajo,Agricultura,Vivienda,JUSTICIAYSEGURIDAD,Justicia,Defensa,PoliciaNacional,INFRAESTRUCTURA,ObrasPúblicas,MinasyEnergía,Comunicaciones,ADMON.DELESTADOYOTROS,Gobierno,RelacionesExteriores,Hacienda,Desarrollo,CongresoNacional,C.G.R,DepartamentosAdmin.*,Otros**,DEUDAPUBLICA(intereses),GASTOTOTAL,INF,SECTOR_SOCIAL_PER,JUSTICIA_SEGURIDAD_PER,INFRAESTRUCTURA_PER,ADMON_ESTADO_PER,DEUDA_PUBLICA_PER,Prop_S,Prop_P
18285,EDUARDO CARLOS MERLANO MORALES,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,37195.0,1,1,0.1148005150828329,0.2803030303030303,0.3737034777303233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
18550,EDUARDO ENRIQUE PEREZ SANTOS,2010.0,19970004.0,MOVIMIENTO DE INTEGRACION NACIONAL,33588.0,0,0,6.4775478113947976e-31,0.0378787878787878,0.0378787878787878,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
18815,EDUARDO JOSE CASTAÑEDA MURILLO,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,1986.0,1,1,0.1148005150828329,0.2803030303030303,0.3737034777303233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
19080,EFRAIN ANTONIO TORRES MONSALVO,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,22145.0,1,1,0.1148005150828329,0.2803030303030303,0.3737034777303233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
19345,EFRAIN JOSE CEPEDA SARABIA,2010.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,80937.0,1,0,0.0005561425646718,0.2159090909090909,0.3256246677299309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
19610,EFRAIN TORRADO GARCIA,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,83048.0,1,1,0.1148005150828329,0.2803030303030303,0.3737034777303233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
19875,ELIAS RAAD HERNANDEZ,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,32550.0,1,1,0.1153407238634987,0.2954545454545454,0.4466456003889159,0.0634246913931663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
20140,ELKIN RODOLFO OSPINA OSPINA,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,20820.0,1,1,0.1148005150828329,0.2803030303030303,0.3737034777303233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
20405,ENRIQUE CHAPMAN BACA,2010.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,28218.0,1,0,0.0049598094997379,0.1931818181818181,0.3268991282689912,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
20670,ESMERALDA SARRIA VILLA,2010.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,19208.0,1,0,0.0005561425646718,0.2159090909090909,0.3256246677299309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
20935,EUGENIO ENRIQUE PRIETO SOTO,2010.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,64426.0,1,0,0.0049598094997379,0.1931818181818181,0.3268991282689912,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
21200,FABIO RAUL AMIN SALEME,2010.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,61333.0,1,0,0.0065312881821242,0.1969696969696969,0.3762285012285012,0.0008848856177738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
21465,FELIPE FABIAN OROZCO VIVAS,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,27789.0,1,1,0.1153104130595288,0.2954545454545454,0.3902931180968564,0.0032331747722504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
21730,FELIX JOSE VALERA IBAÑEZ,2010.0,20090002.0,PARTIDO ALIANZA VERDE,35163.0,1,1,9.350098615878324e-36,0.0265151515151515,0.0265151515151515,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
21995,FERNANDO DE LA PEÑA MARQUEZ,2010.0,19970004.0,MOVIMIENTO DE INTEGRACION NACIONAL,26725.0,1,0,6.4775478113947976e-31,0.0378787878787878,0.0378787878787878,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
22260,FERNANDO EUSTACIO TAMAYO TAMAYO,2010.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,60996.0,1,0,0.0005561425646718,0.2159090909090909,0.3256246677299309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
22525,FUAD EMILIO RAPAG MATAR,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,39541.0,1,1,0.1151963309827423,0.2840909090909091,0.3866792929292929,0.0004461853393665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
22790,FUAD RICARDO CHAR ABDALA,2010.0,20030001.0,PARTIDO CAMBIO RADICAL COLOMBIANO,73212.0,0,1,0.0023400824709052,0.1022727272727272,0.334090909090909,0.0040215036797997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
23055,GABRIEL IGNACIO ZAPATA CORREA,2010.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,44932.0,1,0,0.0005561425646718,0.2159090909090909,0.3256246677299309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
23320,GERARDO TAMAYO TAMAYO,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,15514.0,1,1,0.1166173498507026,0.3181818181818182,0.4283216783216783,0.0098551576800068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
23585,GERMAN ALCIDES BLANCO ALVAREZ,2010.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,36994.0,1,0,0.0005561425646718,0.2159090909090909,0.3256246677299309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
23850,GERMAN BERNARDO CARLOSAMA LOPEZ,2010.0,19910001.0,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,15115.0,1,0,2.304977268133593e-67,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
24115,GERMAN DARIO HOYOS GIRALDO,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,71681.0,1,1,0.1151963309827423,0.2840909090909091,0.3866792929292929,0.0004461853393665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
24380,GERMAN VARON COTRINO,2010.0,20030001.0,PARTIDO CAMBIO RADICAL COLOMBIANO,29501.0,1,1,0.009591969798681,0.1098484848484848,0.342306259314456,0.0051357756209253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
24645,GERMAN VILLEGAS VILLEGAS,2010.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,50842.0,0,0,0.0005561425646718,0.2159090909090909,0.3256246677299309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
24910,GILMA JIMENEZ GOMEZ,2010.0,20090002.0,PARTIDO ALIANZA VERDE,207799.0,1,1,9.350098615878324e-36,0.0265151515151515,0.0265151515151515,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
25175,GLORIA INES RAMIREZ RIOS,2010.0,20050001.0,POLO DEMOCRATICO ALTERNATIVO,36339.0,1,1,2.24224971476098e-28,0.0454545454545454,0.0454545454545454,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
25440,GLORIA STELLA DIAZ ORTIZ,2010.0,20000036.0,MOVIMIENTO INDEPENDIENTE DE RENOVACION ABSOLUTA - MIRA,0.0,1,1,2.7212368487026303e-46,0.0113636363636363,0.0113636363636363,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
25705,GUILLERMO ABEL RIVERA FLOREZ,2010.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,11954.0,1,0,0.0133761003504181,0.2196969696969697,0.3977272727272727,0.006395499663669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
25970,GUILLERMO ANTONIO SANTOS MARIN,2010.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,39710.0,0,0,0.0133761003504181,0.2196969696969697,0.3977272727272727,0.006395499663669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
26235,GUILLERMO GARCIA REALPE,2010.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,36043.0,1,0,0.0049598094997379,0.1931818181818181,0.3268991282689912,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
26500,GUSTAVO HERNAN PUENTES DIAZ,2010.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,25497.0,1,0,0.0005561425646718,0.2159090909090909,0.3256246677299309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
26765,HECTOR JAVIER VERGARA SIERRA,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,38391.0,1,1,0.1148005150828329,0.2803030303030303,0.3737034777303233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
27030,HECTOR JULIO ALFONSO LOPEZ,2010.0,20100071.0,PARTIDO DE INTEGRACION NACIONAL - PIN,78767.0,1,1,5.7697165376128964e-34,0.0303030303030303,0.0303030303030303,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
27295,HEMEL HURTADO ANGULO,2010.0,20100071.0,PARTIDO DE INTEGRACION NACIONAL - PIN,59054.0,1,1,5.7697165376128964e-34,0.0303030303030303,0.0303030303030303,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
27560,HENRY HUMBERTO ARCILA MONCADA,2010.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,33201.0,1,0,0.0005561425646718,0.2159090909090909,0.3256246677299309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
27825,HERIBERTO ARRECHEA BANGUERA,2010.0,19900003.0,MOVIMIENTO POPULAR UNIDO - MPU,11157.0,1,1,2.304977268133593e-67,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
28090,HERIBERTO ESCOBAR GONZALEZ,2010.0,19970004.0,MOVIMIENTO DE INTEGRACION NACIONAL,46454.0,1,0,6.4775478113947976e-31,0.0378787878787878,0.0378787878787878,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
28355,HERIBERTO SANABRIA ASTUDILLO,2010.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,32931.0,1,0,0.0005561425646718,0.2159090909090909,0.3256246677299309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
28620,HERNAN FRANCISCO ANDRADE SERRANO,2010.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,89158.0,1,0,0.0036172638992045,0.2234848484848484,0.3822550447264406,0.0393307681770833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
28885,HERNAN JOSE PADAUI ALVAREZ,2010.0,20030001.0,PARTIDO CAMBIO RADICAL COLOMBIANO,15421.0,1,1,0.0019010110385442,0.0871212121212121,0.3065054211843203,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
29150,HERNAN PENAGOS GIRALDO,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,20607.0,1,1,0.1148005150828329,0.2803030303030303,0.3737034777303233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
29415,HERNANDO ALFONSO PRADA GIL,2010.0,20090002.0,PARTIDO ALIANZA VERDE,0.0,1,1,9.350098615878324e-36,0.0265151515151515,0.0265151515151515,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
29680,HERNANDO CARDENAS CARDOSO,2010.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,18016.0,1,0,0.0005561425646718,0.2159090909090909,0.3256246677299309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
29945,HERNANDO HERNANDEZ TAPASCO,2010.0,20050001.0,POLO DEMOCRATICO ALTERNATIVO,8480.0,1,1,2.24224971476098e-28,0.0454545454545454,0.0454545454545454,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
30210,HOLGER HORACIO DIAZ HERNANDEZ,2010.0,19970004.0,MOVIMIENTO DE INTEGRACION NACIONAL,23130.0,1,0,6.4775478113947976e-31,0.0378787878787878,0.0378787878787878,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
30475,HONORIO GALVIS AGUILAR,2010.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,63697.0,0,0,0.0049598094997379,0.1931818181818181,0.3268991282689912,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
30740,HUGO ORLANDO VELASQUEZ JARAMILLO,2010.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,19436.0,1,0,0.0049598094997379,0.1931818181818181,0.3268991282689912,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
31005,HUMPHREY ROA SARMIENTO,2010.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,16987.0,1,0,0.0005561425646718,0.2159090909090909,0.3256246677299309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
31270,ISSA ELJADUE GUTIERREZ,2010.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,29722.0,1,0,0.0005561425646718,0.2159090909090909,0.3256246677299309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
31535,IVAN CEPEDA CASTRO,2010.0,20050001.0,POLO DEMOCRATICO ALTERNATIVO,35808.0,1,1,2.24224971476098e-28,0.0454545454545454,0.0454545454545454,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
31800,IVAN DARIO AGUDELO ZAPATA,2010.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,22022.0,1,0,0.0049598094997379,0.1931818181818181,0.3268991282689912,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
32065,IVAN DARIO SANDOVAL PERILLA,2010.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,1428.0,1,0,0.0049598094997379,0.1931818181818181,0.3268991282689912,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
32330,IVAN LEONIDAS NAME VASQUEZ,2010.0,20090002.0,PARTIDO ALIANZA VERDE,10188.0,1,1,9.350098615878324e-36,0.0265151515151515,0.0265151515151515,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
32595,JACK HOUSNI JALLER,2010.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,2833.0,1,0,0.0049598094997379,0.1931818181818181,0.3268991282689912,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
32860,JAIME ALONSO VASQUEZ BUSTAMANTE,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,3841.0,1,1,0.1148005150828329,0.2803030303030303,0.3737034777303233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
33125,JAIME ALONSO ZULUAGA ARISTIZABAL,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,60777.0,1,1,0.1151963309827423,0.2840909090909091,0.3866792929292929,0.0004461853393665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
33390,JAIME ARMANDO YEPES MARTINEZ,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,18620.0,1,1,0.1151963309827423,0.2840909090909091,0.3866792929292929,0.0004461853393665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
33655,JAIME BUENAHORA FEBRES,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,4468.0,1,1,0.1149077881801816,0.2840909090909091,0.4034914361001318,0.0018658404658217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
33920,JAIME CERVANTES VARELO,2010.0,20030001.0,PARTIDO CAMBIO RADICAL COLOMBIANO,35879.0,1,1,0.0297769198052533,0.1818181818181818,0.3921254801536492,0.0206795972443531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
34185,JAIME ENRIQUE DURAN BARRERA,2010.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,53468.0,1,0,0.0065312881821242,0.1969696969696969,0.3762285012285012,0.0008848856177738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
34450,JAIME RODRIGUEZ CONTRERAS,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,32375.0,1,1,0.1148005150828329,0.2803030303030303,0.3737034777303233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
34715,JAIR ARANGO TORRES,2010.0,20030001.0,PARTIDO CAMBIO RADICAL COLOMBIANO,0.0,1,1,0.0019010110385442,0.0871212121212121,0.3065054211843203,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
34980,JAIRO HINESTROZA SINISTERRA,2010.0,19970004.0,MOVIMIENTO DE INTEGRACION NACIONAL,48744.0,1,0,6.4775478113947976e-31,0.0378787878787878,0.0378787878787878,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
35245,JAIRO ORTEGA SAMBONI,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,34229.0,1,1,0.1148005150828329,0.2803030303030303,0.3737034777303233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
35510,JAIRO QUINTERO TRUJILLO,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,19069.0,1,1,0.1148005150828329,0.2803030303030303,0.3737034777303233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
35775,JAVID JOSE BENAVIDES AGUAS,2010.0,19970004.0,MOVIMIENTO DE INTEGRACION NACIONAL,26092.0,1,0,6.4775478113947976e-31,0.0378787878787878,0.0378787878787878,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
36040,JAVIER ENRIQUE CACERES LEAL,2010.0,20030001.0,PARTIDO CAMBIO RADICAL COLOMBIANO,83922.0,1,1,0.0093582216003791,0.1287878787878787,0.4327602449364107,0.051126558003655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
36305,JAVIER TATO ALVAREZ MONTENEGRO,2010.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,38221.0,1,0,0.0184938444651097,0.2462121212121212,0.4064366290643663,0.0129559474265032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
36570,JESUS IGNACIO GARCIA VALENCIA,2010.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,52286.0,0,0,0.0184938444651097,0.2462121212121212,0.4064366290643663,0.0129559474265032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
36835,JHON SUDARSKY ROSECUBAUMM,2010.0,20090002.0,PARTIDO ALIANZA VERDE,32787.0,1,1,9.350098615878324e-36,0.0265151515151515,0.0265151515151515,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
37100,JIMMY JAVIER SIERRA PALACIO,2010.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,31486.0,1,0,0.0049598094997379,0.1931818181818181,0.3268991282689912,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
37365,JOHN JAIRO ROLDAN AVENDAÑO,2010.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,27211.0,1,0,0.0049598094997379,0.1931818181818181,0.3268991282689912,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
37630,JORGE AURELIO IRAGORRI HORMAZA,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,45803.0,1,1,0.1148005150828329,0.2803030303030303,0.3737034777303233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
37895,JORGE EDUARDO GECHEN TURBAY,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,46459.0,1,1,0.1167246229480513,0.3219696969696969,0.4294227623276466,0.0117484783949645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
38160,JORGE EDUARDO LONDOÑO ULLOA,2010.0,20090002.0,PARTIDO ALIANZA VERDE,81749.0,1,1,9.350098615878324e-36,0.0265151515151515,0.0265151515151515,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
38425,JORGE ELIECER BALLESTEROS BERNIER,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,39498.0,1,1,0.1148005150828329,0.2803030303030303,0.3737034777303233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
38690,JORGE ELIECER GOMEZ VILLAMIZAR,2010.0,18480001.0,PARTIDO LIBERAL COLOMBIANO,33852.0,0,0,0.0049598094997379,0.1931818181818181,0.3268991282689912,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
38955,JORGE ELIECER GUEVARA ,2010.0,20050001.0,POLO DEMOCRATICO ALTERNATIVO,41214.0,1,1,2.24224971476098e-28,0.0454545454545454,0.0454545454545454,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
39220,JORGE ENRIQUE ROBLEDO CASTILLO,2010.0,20050001.0,POLO DEMOCRATICO ALTERNATIVO,165509.0,1,1,2.24224971476098e-28,0.0454545454545454,0.0454545454545454,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
39485,JORGE ENRIQUE ROZO RODRIGUEZ,2010.0,20030001.0,PARTIDO CAMBIO RADICAL COLOMBIANO,20697.0,1,1,0.0095890919706919,0.106060606060606,0.3416062465142219,0.0023039511655017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
39750,JORGE HERNAN MESA BOTERO,2010.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,27878.0,1,0,0.0005561425646718,0.2159090909090909,0.3256246677299309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
40015,JORGE HERNANDO PEDRAZA GUTIERREZ,2010.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,53520.0,1,0,0.0036172638992045,0.2234848484848484,0.3822550447264406,0.0393307681770833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
40280,JOSE ALFREDO GNECCO ZULETA,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,16783.0,0,1,0.1148005150828329,0.2803030303030303,0.3737034777303233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
40545,JOSE BERNARDO FLOREZ ASPRILLA,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,12553.0,1,1,0.1148005150828329,0.2803030303030303,0.3737034777303233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
40810,JOSE DARIO SALAZAR CRUZ,2010.0,18490002.0,PARTIDO CONSERVADOR COLOMBIANO,50402.0,0,0,0.0005561425646718,0.2159090909090909,0.3256246677299309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
41075,JOSE DAVID NAME CARDOZO,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,99838.0,1,1,0.1148005150828329,0.2803030303030303,0.3737034777303233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
41340,JOSE EDILBERTO CAICEDO SASTOQUE,2010.0,20050002.0,PARTIDO SOCIAL DE UNIDAD NACIONAL - PARTIDO DE LA U,41426.0,1,1,0.1148005150828329,0.2803030303030303,0.3737034777303233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
